,Max,Min,Mean,Standard Deviation,RMS,Skewness,Kurtosis,Crest Factor,Form Factor
2004-02-12 18:32:00,0.667,-0.627,-0.00145703125,0.10459972656454605,0.10460732050820463,0.02602811465613747,0.9532300862850689,6.376226795214446,0.9999274052368258
2004-02-12 18:42:00,0.696,-0.657,-0.0013040039062500001,0.10271587305406424,0.10272164250947192,0.010379060203144707,1.1593602864593526,6.775592591754187,0.9999438340814385
2004-02-12 18:52:00,0.698,-0.591,-0.0025740234375,0.10486935449317622,0.10489837995501884,0.06610016176008139,1.2139291921914825,6.654058912056671,0.9997232992363174
2004-02-12 19:02:00,0.942,-0.613,-0.002068798828125,0.10345577282883003,0.10347393028220624,0.03276242675194787,1.4890238525436024,9.103742338102622,0.9998245214680965
2004-02-12 19:12:00,0.664,-0.588,-0.001581689453125,0.10422612708596374,0.10423558358241021,0.08109041467335047,1.5305029979054625,6.370185470061015,0.9999092776562334
2004-02-12 19:22:00,0.608,-0.559,-0.0022109375000000002,0.10315370373177916,0.10317487714282726,0.06434199403261667,1.089452356933836,5.892907428989057,0.9997947813301605
2004-02-12 19:32:00,0.688,-0.686,-0.00289130859375,0.10522754708027252,0.10526469334046673,0.03045226244428283,1.397675587308421,6.535904662494402,0.9996471156755848
2004-02-12 19:42:00,0.513,-0.71,-0.001716650390625,0.10512655280751626,0.10513800152767967,-0.03359902637953051,1.0190018944412458,4.879301418573593,0.9998911076870679
2004-02-12 19:52:00,0.964,-0.767,-0.0012375,0.10446833505400807,0.10447311397181933,0.015874267819096923,2.203048289930237,9.227254394465836,0.9999542569601922
2004-02-12 20:02:00,0.615,-0.747,-0.00100068359375,0.10305578986415141,0.10305813220353478,-0.02954540507653842,1.3983929305827223,5.967505783875502,0.9999772716685885
2004-02-12 20:12:00,0.698,-0.706,-0.00189150390625,0.10217522735428883,0.10219023983330061,0.012234342226208516,1.2778461360361604,6.83039790432651,0.9998530928292538
2004-02-12 20:22:00,0.645,-0.562,-0.0016754882812500004,0.10546365864526196,0.10547439244166093,0.04566893846794045,1.1729620656228574,6.115228398748604,0.9998982331526118
2004-02-12 20:32:00,1.135,-0.928,-0.0010177734374999998,0.10590772396262944,0.10591002870213709,-0.05399815906568389,2.7945404850371753,10.716643304781746,0.9999782387037763
2004-02-12 20:42:00,0.591,-0.618,-0.00181484375,0.10458368724822478,0.10459687962153794,-0.011417382179544359,1.0650838775586795,5.650264158342109,0.9998738741216671
2004-02-12 20:52:00,0.586,-0.562,-0.001692578125,0.10422723395663269,0.10423843189339405,0.04826573710323035,0.7930647699889262,5.621726932723907,0.9998925738179484
2004-02-12 21:02:00,0.698,-0.649,-0.0020623046875,0.10214743686127388,0.1021657598242618,0.07057038965462982,1.2392229152269092,6.832034540737028,0.9998206545615729
2004-02-12 21:12:00,0.981,-0.93,-0.00146513671875,0.10593017266075036,0.10593771847322606,0.0180198528985144,3.379124154332831,9.260157894073686,0.9999287712385688
2004-02-12 21:22:00,0.569,-0.618,-0.0014183105468749998,0.10207143396847966,0.10207879563150285,0.03822990883132095,1.0026453902860748,5.574125326223962,0.999927882544287
2004-02-12 21:32:00,0.718,-0.625,-0.00165634765625,0.10480243758666995,0.10481296725820116,-0.06062528168041881,1.2217866075723114,6.850297427714695,0.9998995384654527
2004-02-12 21:42:00,0.886,-0.701,-0.0006182617187500002,0.10463966001789399,0.10463893183078418,0.09343491351318019,1.6463682801465147,8.467211815892638,1.0000069590457115
2004-02-12 21:52:00,0.762,-0.654,-0.002064404296875,0.1040059444870044,0.10402389181509879,0.08219045414537088,1.3922824338554278,7.325240256867584,0.9998274691728868
2004-02-12 22:02:00,1.055,-0.522,-0.0013037597656249999,0.10383022736458153,0.10383587772033867,0.06205458709880883,1.5787514740241297,10.160264671151845,0.9999455837820107
2004-02-12 22:12:00,0.759,-0.823,-0.0015990722656249999,0.10347144394949015,0.10348127354555207,0.05191378401193736,1.7853438538778201,7.33466040757501,0.9999050108708065
2004-02-12 22:22:00,0.764,-0.847,-0.0018946777343749998,0.10605174904846104,0.1060660836994,-0.024839442917081695,1.6358733991881174,7.203056560146397,0.9998648516996292
2004-02-12 22:32:00,0.591,-0.779,-0.002542578125,0.10384809822453434,0.10387668470354644,-0.08233886288626992,1.2461949838544903,5.689438411388025,0.9997248037026433
2004-02-12 22:42:00,0.754,-0.735,-0.00126591796875,0.10422435388951007,0.10422949719699073,0.08481485002704138,1.3715600209548224,7.234036623768431,0.9999506540123575
2004-02-12 22:52:00,0.608,-0.801,-0.0010160644531249994,0.10619188724008471,0.10619415559078864,-0.04561809714614074,1.5734784374079709,5.7253621596925095,0.9999786395899916
2004-02-12 23:02:00,0.688,-0.728,-0.002278955078125,0.10217797396061139,0.10220089146772095,0.03100247725117717,1.335657027542421,6.731839518418461,0.9997757602034538
2004-02-12 23:12:00,0.557,-0.601,-0.00089853515625,0.10418612727452459,0.10418745828958373,0.044066142690307085,1.081091266047216,5.346132914115699,0.9999872248053557
2004-02-12 23:22:00,0.781,-0.632,-0.0020437011718749997,0.10375354490497285,0.10377113842452475,-0.003794727716703929,1.442292786521869,7.52617743100159,0.9998304584509816
2004-02-12 23:32:00,0.686,-0.669,-0.00109208984375,0.0995350115893112,0.09953857263094669,0.01665975751901182,1.3636064521962714,6.891800654440183,0.9999642245057231
2004-02-12 23:42:00,0.759,-0.698,-0.0008666503906250001,0.10574043153119889,0.1057414015139795,0.013390551463061673,1.0981280390703336,7.1778885955058644,0.9999908268401334
2004-02-12 23:52:00,1.069,-0.671,-0.001163623046875,0.10560899424745404,0.1056128263602337,0.09739208565189565,2.5393577263088654,10.121876639810385,0.9999637154604064
2004-02-13 00:02:00,0.657,-0.728,-0.0017177734375000003,0.10243885524994231,0.10245075608249556,-0.07484507225589532,1.21114349778904,6.412837006990651,0.9998838385092672
2004-02-13 00:12:00,0.632,-0.771,-0.0021602539062500004,0.10342761690856894,0.1034476500873449,-0.025689822111110452,1.340149621382447,6.109370289865238,0.9998063447670484
2004-02-13 00:22:00,0.886,-0.693,-0.002226953125,0.10126101379979002,0.10128302702081923,0.020647548767389782,2.1775759515037283,8.747763826389967,0.9997826563672442
2004-02-13 00:32:00,0.693,-0.708,-0.002136767578125,0.1010384418548619,0.10105856734192864,0.07612375034408195,1.4505682902727761,6.857409700409221,0.9998008532319813
2004-02-13 00:42:00,0.605,-0.667,-0.0021681152343750003,0.10192012274542647,0.1019406932075735,-0.024480266699698258,1.1690650454516058,5.934823287576513,0.9997982114747332
2004-02-13 00:52:00,0.889,-0.701,-0.0024950683593750003,0.10360582359614971,0.10363333401913631,0.034448442470350206,2.5178669263189404,8.5783209467703,0.9997345407899207
2004-02-13 01:02:00,0.691,-0.686,-0.0016245117187499998,0.10174369420398877,0.10175417873790246,-0.015208800179858498,1.3811882847639083,6.790875898864771,0.9998969621292831
2004-02-13 01:12:00,0.94,-0.63,-0.0008954101562499998,0.10566163019350457,0.10566284455166822,0.135937222344072,1.8643397883168777,8.896220842704533,0.9999885072357383
2004-02-13 01:22:00,0.642,-0.603,-0.0015527832031250002,0.10529319546693944,0.10530207408517947,0.022706818805985934,1.0174050921893203,6.096746009776431,0.9999156842985557
2004-02-13 01:32:00,0.701,-0.579,-0.001394189453125,0.1033785169411737,0.10338539402287746,-0.04387836813529144,1.2095311853448463,6.780454885579682,0.9999334811095053
2004-02-13 01:42:00,1.26,-0.737,-0.0009127929687500001,0.10455108163356178,0.10455251371918324,-0.025642691982829906,2.2093089927330514,12.051360174698658,0.9999863027145831
2004-02-13 01:52:00,0.754,-0.51,-0.00080283203125,0.10487148661251389,0.10487199926800647,0.05630146299294828,1.1244390498313228,7.189717038511961,0.99999511160752
2004-02-13 02:02:00,0.723,-0.759,-0.00220361328125,0.10288769400964744,0.10290877805883471,0.024246572054364757,2.03546644112546,7.025639732955031,0.9997951190405233
2004-02-13 02:12:00,0.815,-0.818,-0.0025396484375,0.10562984998819777,0.10565779770014018,0.05064837977602784,1.9712983624023392,7.713581181324572,0.9997354884111656
2004-02-13 02:22:00,0.603,-0.61,-0.0010291015625,0.10208318874075724,0.10208588363098373,0.02370326076672944,0.9502378985997804,5.906791209053957,0.9999736017348272
2004-02-13 02:32:00,0.618,-0.598,-0.001989306640625,0.10309089312652693,0.10310756836574546,0.06521329052592435,1.083389298362916,5.993740418819855,0.9998382733733049
2004-02-13 02:42:00,0.698,-0.613,-0.0018703125,0.10197503199915206,0.10198969291520345,0.010002295577795708,1.0713751644566578,6.843828822784407,0.9998562510030933
2004-02-13 02:52:00,0.957,-0.698,-0.002179736328125,0.10166229967150825,0.10168318334607068,0.013867770388137168,1.7696831856438031,9.411585755954611,0.9997946201734129
2004-02-13 03:02:00,0.964,-0.83,-0.0016276855468749997,0.10335209601118175,0.10336238941182559,0.13970258916341957,2.4118356387757913,9.326409784889412,0.9999004144476302
2004-02-13 03:12:00,0.637,-0.718,-0.001456591796875,0.10257655091111953,0.10258438813705098,0.04663423455923569,1.2511501777351972,6.209521853841727,0.9999236021574649
2004-02-13 03:22:00,0.764,-0.74,-0.0011845703125,0.10230076334121492,0.10230512391325397,-0.020182158406817648,1.2528808922002312,7.467856650540856,0.9999573767972487
2004-02-13 03:32:00,0.92,-0.825,-0.0015011230468749998,0.1041687443520198,0.10417701680350673,0.09390407846953452,2.2446168220635485,8.831122528064478,0.9999205923557732
2004-02-13 03:42:00,0.776,-0.745,-0.001918115234375,0.10121666901547692,0.10123237139165576,-0.020732958875340712,1.2538153125490883,7.665532174463741,0.9998448877966308
2004-02-13 03:52:00,0.647,-0.654,-0.0022306640625,0.10165302064104126,0.10167501123755163,-0.031072864454380667,1.2565737425387074,6.363412131702264,0.9997837168027551
2004-02-13 04:02:00,0.637,-0.559,-0.0013259765625000001,0.10270753347498279,0.10271358511125123,0.043794078750611636,1.1935247397562154,6.201711285902951,0.9999410824161002
2004-02-13 04:12:00,0.898,-0.857,-0.00204716796875,0.10256602299727395,0.10258394761654355,0.05347714146073555,1.7832234344380478,8.753806232498514,0.999825268770738
2004-02-13 04:22:00,0.798,-0.745,-0.0014521484374999997,0.10469559443356248,0.1047031089109822,0.03472728194233443,1.8703986037792628,7.621550193685784,0.999928230618003
2004-02-13 04:32:00,0.647,-0.884,-0.0017649414062500003,0.10237987484260863,0.10239258758419723,-0.05338985973795349,1.8870624677018588,6.318816774387826,0.9998758431455974
2004-02-13 04:42:00,0.764,-0.732,-0.00184541015625,0.10366446560984648,0.10367835958431128,-0.029713639010122406,1.853370462376696,7.368943751262914,0.9998659896383343
2004-02-13 04:52:00,0.774,-0.698,-0.00031547851562499995,0.10322732295174994,0.10322528480865589,0.1441515760766,2.0673135093327595,7.4981628913374205,1.0000197446110013
2004-02-13 05:02:00,0.793,-0.908,-0.000873974609375,0.10318149119121574,0.10318267350349149,0.024942782850664473,2.095362538095614,7.685398847250906,0.9999885415619153
2004-02-13 05:12:00,0.662,-0.544,-0.0012213378906250003,0.1051632461880719,0.10516777077491765,0.08740272838731729,0.951726698634753,6.29470412011325,0.9999569774388825
2004-02-13 05:22:00,0.627,-0.598,-0.00211015625,0.10217438923283699,0.10219368291692496,-0.06277189469252277,0.970983344698042,6.13540858988025,0.999811204728734
2004-02-13 05:32:00,0.835,-0.786,-0.001278662109375,0.10159907876100696,0.10160464438088264,-0.0012429370037724038,1.824998236426703,8.218128266556965,0.9999452227808129
2004-02-13 05:42:00,0.784,-0.732,-0.0013930664062499997,0.10373071918865294,0.10373754066754234,0.05640329791144657,2.0292456511017294,7.557534089925653,0.9999342429091194
2004-02-13 05:52:00,0.564,-0.532,-0.0009831542968749998,0.10380502039545753,0.10380714187895804,0.02952649006548984,0.9614383334357908,5.433152187714015,0.9999795632221241
2004-02-13 06:02:00,0.659,-0.637,-0.0015818359375000001,0.10447636828958705,0.10448579215242018,-0.009534731139153908,1.183841337179948,6.307077607629888,0.9999098072317872
2004-02-13 06:12:00,0.625,-0.605,-0.0021435058593749995,0.10286480726884073,0.10288462729292032,0.07816098026790445,1.114237758266662,6.074765652020857,0.9998073567975986
2004-02-13 06:22:00,0.557,-0.73,-0.0017170410156250003,0.10401414468559922,0.10402577688178721,-0.043485951888953794,1.2390581512166081,5.354442107488066,0.9998881796749164
2004-02-13 06:32:00,0.781,-0.674,-0.0012791015624999999,0.10138433927380631,0.10138993272032115,0.08779447866248535,1.74357247430585,7.702934394426988,0.9999448323283706
2004-02-13 06:42:00,0.657,-0.688,-0.0012179687499999999,0.1044823408437795,0.104486888942764,0.03741036859949866,1.3139720742614713,6.287870245231366,0.9999564720604611
2004-02-13 06:52:00,0.891,-0.703,-0.0018711425781250002,0.10550735097926973,0.10552136627353902,-0.005003447892601106,1.9348896173053323,8.443787561376856,0.9998671805079461
2004-02-13 07:02:00,0.659,-0.732,-0.0013369628906249997,0.10231328688508992,0.1023195240888347,0.029455175888457544,1.2152730664013296,6.440608533595705,0.9999390419003575
2004-02-13 07:12:00,1.008,-0.613,-0.0018272949218749997,0.10247279860497217,0.10248658806117938,0.04862772631470555,1.4748416574040748,9.835433290044492,0.9998654511144524
2004-02-13 07:22:00,0.901,-0.701,-0.00173076171875,0.10335394129171908,0.10336590894880429,-0.06694696673061203,1.9869609887861994,8.716606946747335,0.9998842204629464
2004-02-13 07:32:00,0.676,-0.754,-0.0006238769531249999,0.10166839387830001,0.10166782591445474,-0.07125723113457977,1.6662386954591923,6.649104511871823,1.0000055864659263
2004-02-13 07:42:00,0.557,-0.681,-0.001751416015625,0.10227395936762915,0.1022864579620483,-0.0779186010143535,1.1894523616827053,5.4454911343852155,0.9998778079262086
2004-02-13 07:52:00,1.094,-0.996,-0.002614453125,0.10458719593191966,0.10461731602607668,0.06150724775981055,3.7005914919124843,10.45715988094468,0.9997120926506132
2004-02-13 08:02:00,0.857,-0.991,-0.0012008300781250001,0.1014227898607328,0.10142742243340493,-0.04385028172392015,1.9578115208885238,8.449391490380107,0.999954326230905
2004-02-13 08:12:00,0.618,-0.671,-0.0008783691406250001,0.1046000654444229,0.10460119973656194,0.04292846435051568,1.1764294654246301,5.908154032233211,0.9999891560312701
2004-02-13 08:22:00,0.845,-0.798,-0.0012538574218750001,0.10565314847355613,0.10565800912651216,0.011116831047333412,1.8024987175525995,7.9975006815452945,0.9999539963605578
2004-02-13 08:32:00,0.901,-0.676,-0.0011072753906250002,0.1021715685080513,0.10217507402470098,0.035207226661643914,1.5028582648857123,8.818197672968477,0.9999656910779547
2004-02-13 08:42:00,0.652,-0.71,-0.0020176269531249997,0.10591923457970871,0.10593586397151168,0.003298547495931891,1.2686658420148946,6.154667319986517,0.9998430239658267
2004-02-13 08:52:00,0.586,-0.823,-0.0010413574218750003,0.10356102585900623,0.10356373316065752,-0.06016412018285148,1.2480652198090398,5.658351452925546,0.9999738585934606
2004-02-13 09:02:00,0.913,-0.845,-0.0019282226562500001,0.10462958935533337,0.1046448014602553,-0.03166196199106699,1.571880274896758,8.724752565436924,0.9998546310498978
2004-02-13 09:12:00,0.847,-0.75,-0.0016818847656249996,0.10466941358815444,0.10468037032624897,-0.002143072514877897,2.0352965785917814,8.09129732117132,0.9998953314928064
2004-02-13 09:22:00,0.72,-0.576,-0.00028793945312500006,0.10254833396937643,0.10254623457060419,0.07838208818994624,1.197181042537034,7.021223187910154,1.0000204727046393
2004-02-13 09:32:00,0.559,-0.645,-0.001405615234375,0.10351143085148673,0.10351844713134165,-0.027112956455831887,1.2689567057688205,5.400003723884639,0.9999322219367721
2004-02-13 09:42:00,0.737,-0.762,-0.001009375,0.10022392044909749,0.10022655634938402,-0.010973628177615179,1.715299782638679,7.353340540114542,0.9999737005801402
2004-02-13 09:52:00,0.583,-0.618,-0.0017426757812500002,0.10036356633072467,0.10037624483583628,-0.0027021734355760015,1.1282317891053166,5.8081471463042575,0.9998736901830474
2004-02-13 10:02:00,0.73,-0.762,-0.00158125,0.10389929343798703,0.10390878897273921,0.019442141386661043,1.6036570252821862,7.025392242724701,0.9999086166353582
2004-02-13 10:12:00,0.867,-0.845,-0.001096923828125,0.10403756280145053,0.10404080549949801,0.016293459135446366,1.9694193937918234,8.333268815418611,0.9999688324400036
2004-02-13 10:22:00,0.564,-0.952,-0.0011901855468749998,0.10444437787219364,0.1044486091955782,-0.027276744265499735,1.2523543492792646,5.399784682091073,0.9999594889446863
2004-02-13 10:32:00,0.769,-0.566,-0.0020491210937500005,0.10319681073745986,0.10321463386812574,0.019989928478872074,0.8960930652439214,7.450493899755808,0.9998273197317286
2004-02-13 10:42:00,1.069,-0.73,-0.0013783203125000004,0.10802011918367536,0.10802627537722015,0.10745598041612922,3.11674108553514,9.895740608172662,0.9999430120725418
2004-02-13 10:52:00,0.627,-0.676,-0.00104189453125,0.10295927798510265,0.10296203601024506,0.07714142153212807,1.2266207979034753,6.089623168850424,0.9999732131837201
2004-02-13 11:02:00,0.781,-0.667,-0.00202041015625,0.10201715038670613,0.10203466495050835,0.03502128124813167,1.4331774366109444,7.6542614255539725,0.9998283469268927
2004-02-13 11:12:00,0.75,-0.796,-0.0016524902343750003,0.1016983947414743,0.10170933688204035,-0.03295779403357188,2.2833478692562776,7.3739542798300715,0.9998924175409899
2004-02-13 11:22:00,0.635,-0.627,-0.00215029296875,0.1025861631273477,0.10260619260901727,-0.0034277250627850813,1.1078933625040888,6.188710289832884,0.9998047926625063
2004-02-13 11:32:00,0.708,-0.542,-0.00145439453125,0.10094239170880272,0.10095040455435282,-0.006253917672657749,1.1092703385356764,7.013344851122462,0.9999206259193761
2004-02-13 11:42:00,1.018,-0.803,-0.00150029296875,0.10436587540444009,0.10437411068109155,0.02146082491663146,2.412724602344257,9.753376516044618,0.99992109847358
2004-02-13 11:52:00,0.613,-0.635,-0.0019195312500000002,0.10290097399499486,0.10291636423496388,0.052010922944232776,1.2920947283997348,5.9562928068512635,0.9998504587673357
2004-02-13 12:02:00,0.769,-0.776,-0.0005785156250000003,0.10465933187334496,0.10465837561293172,-0.03838369359909494,1.6663617159714192,7.347715799106875,1.0000091369697612
2004-02-13 12:12:00,0.579,-0.588,-0.0013958496093750001,0.1016995586368297,0.10170665466681925,-0.009301571031922931,1.1069417864259323,5.692842832130755,0.9999302304257986
2004-02-13 12:22:00,0.986,-0.657,-0.0006936523437499997,0.10077316178904006,0.10077308881684385,-0.01754029688962914,2.0535157543854963,9.784358220795092,1.0000007241238416
2004-02-13 12:32:00,0.706,-0.723,-0.002338818359375,0.10535669092581752,0.1053800759175596,-0.006538619623366817,1.2167790032633725,6.699558658055193,0.9997780890596399
2004-02-13 12:42:00,0.918,-0.647,-0.0008557128906250003,0.10061533291995936,0.10061651531581124,0.03428569020727469,1.8846585088935104,9.12375067968332,0.9999882484913319
2004-02-13 12:52:00,0.767,-0.757,-0.0021166992187500004,0.10267604010586046,0.1026953497646376,-0.06510150937616925,1.5907991027463115,7.46869261128035,0.9998119714395891
2004-02-13 13:02:00,1.108,-0.789,-0.0020790039062500002,0.1033841182230654,0.10340249643761629,0.06568334851688246,2.4344748513689813,10.715408603973765,0.9998222652722705
2004-02-13 13:12:00,0.735,-0.747,-0.00204873046875,0.10120417067815954,0.10122243500161537,0.014852365374951422,1.5689254402654482,7.261236108262663,0.9998195624966387
2004-02-13 13:22:00,0.959,-0.674,-0.00128076171875,0.10231724190058077,0.10232275977498237,-0.011840400693569926,1.4854582003206271,9.372303895134705,0.9999460738313378
2004-02-13 13:32:00,0.872,-0.688,-0.00171982421875,0.10001105909632099,0.10002340399954528,0.0541682076389138,1.8106139308641414,8.717959648763445,0.9998765798530078
