,Max,Min,Mean,Standard Dev,RMS,Skewness,Kurtosis,Crest factor,Form factor
2003-10-22 13:49:00,0.515,-0.574,-0.095584423828125,0.07912997886437911,0.1240878026385828,0.03483656097114196,1.122870296693267,4.150287047148261,-1.298201084119219
2003-10-22 13:54:00,0.381,-0.591,-0.09492253417968749,0.0781390601275629,0.12294653776117868,0.04636688232149896,1.093555468068045,3.0989079232152537,-1.295230250895346
2003-10-22 13:59:00,0.33,-0.635,-0.0953447021484375,0.07973319271064996,0.12428933597894043,-0.04412600125979963,1.121024786182657,2.655095044163042,-1.303578837400325
2003-10-22 14:04:00,0.491,-0.51,-0.093623876953125,0.07855696123395395,0.12221487564972655,0.046732655774906984,0.9978306003977444,4.017514213304349,-1.3053814862945303
2003-10-22 14:09:00,0.547,-0.623,-0.0944338623046875,0.0774067304554161,0.12210409487544455,0.010946408988324764,1.326575208974293,4.479784241126242,-1.2930117639526384
2003-10-22 14:14:00,0.591,-0.562,-0.0952892578125,0.0777597128061985,0.12298970675934633,0.05170192950654476,1.165068201276875,4.805280178091719,-1.2906985486375842
2003-10-22 14:19:00,0.474,-0.613,-0.09497775878906249,0.0771892081212992,0.1223879203669946,0.05167683446681492,1.360430520710695,3.872931238464181,-1.288595582033134
2003-10-22 14:24:00,0.417,-0.745,-0.0950282958984375,0.07929460800945344,0.12376533591447744,-0.023514353695285494,1.2716454598395286,3.3692794264150776,-1.302405086236135
2003-10-22 14:29:00,0.762,-0.574,-0.09603481445312499,0.0781943955414571,0.12384223756331077,0.008667464641272835,1.3190712389368473,6.152989601875124,-1.2895556498811032
2003-10-22 14:34:00,0.532,-0.605,-0.095143212890625,0.0767074275540422,0.1222134065806484,0.018542790605555824,1.4266249591714901,4.353041248784225,-1.284520491452636
2003-10-22 14:39:00,0.386,-0.542,-0.095023486328125,0.07758220980016174,0.12267157487862917,-0.0005754937856665921,1.1069660082355153,3.1466132262662074,-1.2909605784724918
2003-10-22 14:44:00,0.435,-0.623,-0.09544067382812502,0.07830107672072868,0.1234497110257604,0.044867407690546,1.3943488768987944,3.523702051511713,-1.2934706564213456
2003-10-22 14:49:00,0.464,-0.728,-0.0948896728515625,0.07796201287699488,0.12280870113797032,0.014502167394739621,1.2694156089261242,3.7782339174706836,-1.2942262044688682
2003-10-22 14:54:00,0.559,-0.623,-0.0951560302734375,0.07747900875110432,0.1227090882409044,0.025442230691237397,1.225940425583767,4.555489801232673,-1.2895566144183535
2003-10-22 14:59:00,0.574,-0.542,-0.09523493652343751,0.07662001201394764,0.12223001288474401,0.001853850923683291,1.2925424357377615,4.696064300846057,-1.2834577030947352
2003-10-22 15:04:00,0.461,-0.574,-0.09540058593749999,0.07654582701900046,0.12231268283711423,0.031899374081608776,1.108230271744536,3.769028601996419,-1.2820957191735198
2003-10-22 15:09:00,0.615,-0.547,-0.0943267578125,0.07733124753673618,0.12197341138927573,0.08922520508364581,1.5350546777807343,5.042082475148946,-1.2930944963859667
2003-10-22 15:14:00,0.569,-0.698,-0.0952702392578125,0.07705603958291267,0.1225312481071474,0.008397047027125182,1.5531743191104699,4.643713410169773,-1.2861440158197084
2003-10-22 15:19:00,0.469,-0.576,-0.0950297119140625,0.07704427036578522,0.12233691521856889,0.024666912221942044,1.20650278920942,3.833675217019146,-1.2873543732217236
2003-10-22 15:24:00,0.505,-0.632,-0.0957647216796875,0.07593327847795286,0.12221539972795598,0.028987510897392172,0.9777633449179608,4.132048834468481,-1.2762048234916856
2003-10-22 15:29:00,0.542,-0.71,-0.0951858642578125,0.07646390123438873,0.12209395646018505,0.040332798747672434,1.245029826426924,4.439204164677444,-1.2826900024723369
2003-10-22 15:37:00,0.366,-0.566,-0.094773681640625,0.07656044441284811,0.12183353100581035,-0.0025628072360213906,1.152526922438354,3.0040990930694207,-1.2855207152107309
2003-10-22 15:44:00,0.52,-0.557,-0.09565566406249999,0.07584853110020509,0.12207729225045551,0.06610053796288011,1.3378421169155947,4.259596444301538,-1.2762160343238222
2003-10-22 15:54:00,0.496,-0.769,-0.09603852539062499,0.07654788648575486,0.1228121908790639,0.036276553994860856,1.446588252439149,4.038687010220533,-1.27878047251913
2003-10-22 16:04:00,0.435,-0.647,-0.09560402832031249,0.076897185237636,0.1226913320649311,-0.006089945055896086,1.2164357184346688,3.545482738501754,-1.2833280586657405
2003-10-22 16:14:00,0.415,-0.53,-0.0953935546875,0.07684199377035086,0.12249276764364497,0.03972713117061668,0.8347407733142553,3.3879551257043583,-1.2840780285934343
2003-10-22 16:24:00,0.63,-0.671,-0.09522077636718751,0.07694985427684166,0.12242602567548826,0.007650079589662532,1.4699104294129457,5.145964647009991,-1.2857070730382694
2003-10-22 16:34:00,0.515,-0.608,-0.095318896484375,0.07690124748434247,0.12247183150307972,0.03425448077445787,1.3955959047982809,4.205048570593554,-1.2848641352363508
2003-10-22 16:44:00,0.737,-0.718,-0.0954826904296875,0.07603309517243713,0.1220566859894474,0.0010001990927567131,1.7299263170362584,6.038178031998333,-1.2783121782615532
2003-10-22 16:54:00,0.557,-0.637,-0.09508002929687501,0.08000547108662744,0.12426154313992574,0.04347670191083577,1.2528858768649096,4.48248095046418,-1.3069152803049235
2003-10-22 17:04:00,0.479,-0.608,-0.095026220703125,0.08124101061160294,0.125019691613024,0.026091657528435428,1.1127735412209496,3.8313964289934295,-1.3156336292022257
2003-10-22 17:14:00,0.51,-0.627,-0.09540544433593749,0.0774953185503768,0.1229128821031956,0.0034427636342070065,1.4313902719907627,4.149280297339481,-1.2883214680118267
2003-10-22 17:19:00,0.427,-0.679,-0.09430190429687499,0.07607983747192329,0.12116455550910402,0.011194104351039265,1.2605763057667643,3.5241329298477577,-1.2848579931923942
2003-10-22 17:24:00,0.464,-0.637,-0.0954746826171875,0.07924081991225584,0.12407404749864216,-0.0023841421774128332,0.9486915021213576,3.7397022935443283,-1.2995492008716683
2003-10-22 17:34:00,0.454,-0.579,-0.0965125,0.0812917416736627,0.12618577013270701,-0.0033273301425155656,0.9278129102558443,3.597870025459586,-1.3074552014786376
2003-10-22 17:44:00,0.422,-0.591,-0.0954442138671875,0.0772334857228043,0.12277810736226934,-0.0024731070809320094,1.0653693969878004,3.437094845865688,-1.2863860719007805
2003-10-22 17:54:00,0.381,-0.566,-0.095464013671875,0.07651714661639832,0.12234422214148999,0.04537794273589773,1.080442781269353,3.114164227219304,-1.281574254378268
2003-10-22 18:04:00,0.552,-0.703,-0.09501684570312499,0.07638066007785081,0.12191006426678337,0.04948647942167127,1.6635819119726287,4.5279280535200455,-1.2830363222926258
2003-10-22 18:14:00,0.403,-0.522,-0.0951250244140625,0.07452983643944099,0.12084424345726118,0.014639750049196798,0.9595340248756679,3.3348713059925648,-1.2703727983421844
2003-10-22 18:24:00,0.466,-0.608,-0.0948880859375,0.08155934095175858,0.12512199066841978,0.029066256045928263,0.990585821839125,3.724365297503345,-1.3186269849603032
2003-10-22 18:34:00,0.596,-0.73,-0.09554797363281249,0.07639352074784587,0.12233250916192132,-0.018671205486736245,1.3700001058394458,4.871967427816956,-1.2803255214186002
2003-10-22 18:44:00,0.488,-0.671,-0.09545690917968751,0.07724525653771332,0.12279538058560698,0.007658827577579562,1.3723548403746193,3.9740908629684983,-1.2863959418008988
2003-10-22 18:54:00,0.491,-0.552,-0.09499189453125,0.07758709557060134,0.1226501955113989,0.030998578593988444,1.1477981278199128,4.003254931251759,-1.2911648527133017
2003-10-22 19:04:00,0.576,-0.671,-0.0948697998046875,0.08304479140726662,0.12608151301758988,0.010823959086593003,1.483940241762732,4.568473095017833,-1.3289952469295736
2003-10-22 19:14:00,0.554,-0.657,-0.0951309326171875,0.08570978850807603,0.1280464089184623,-0.005029663323412793,1.2205293574739553,4.326556321878401,-1.346001825018668
2003-10-22 19:24:00,0.598,-0.566,-0.0952677978515625,0.08153463176640817,0.1253941273848867,-0.0006605413856079661,1.0262244010863446,4.768963367514727,-1.3162278357715822
2003-10-22 19:34:00,0.554,-0.745,-0.0952356689453125,0.08258092706001448,0.12605267017869826,-0.023478354904182593,1.4053201953704333,4.394988215756345,-1.3235867566707795
2003-10-22 19:44:00,0.581,-0.591,-0.09512919921874999,0.08240344174872082,0.12585597314614236,0.002031338587775419,1.6553641277455862,4.616387966944963,-1.3230004475990176
2003-10-22 19:54:00,0.586,-0.679,-0.09467302246093749,0.08187614405999136,0.1251659717471104,0.014165357895340652,1.715610801014786,4.681783649504791,-1.3220869947270821
2003-10-22 20:04:00,0.515,-0.662,-0.0947428466796875,0.08403570414057082,0.12664136036569346,0.013806658012205137,1.126664697158727,4.066601926202232,-1.3366851936996407
2003-10-22 20:14:00,0.496,-0.715,-0.0948345703125,0.08198543462543151,0.1253596550539063,-0.020279201876907887,1.406581317695096,3.95661586486269,-1.3218771871989263
2003-10-22 20:24:00,0.452,-0.759,-0.0949934326171875,0.08218209837445854,0.12560845769117096,-0.0077487791018369945,1.3193005554910178,3.598483798848293,-1.322285701553269
2003-10-22 20:34:00,0.613,-0.627,-0.0950641357421875,0.08260556991242356,0.12593928494004936,0.04765746203130871,1.294337700709523,4.867424809437383,-1.3247823057224735
2003-10-22 20:44:00,0.557,-0.583,-0.09491455078125001,0.08151048971623813,0.12511023010823047,0.024864171241182703,1.5048155749546819,4.452073979227358,-1.3181354078846412
2003-10-22 20:54:00,0.579,-0.725,-0.09503701171875001,0.08483882690550806,0.12739499371571913,0.014115783266709897,1.6047244052310718,4.5449195695400215,-1.3404776877110622
2003-10-22 21:04:00,0.613,-0.869,-0.09476669921875,0.08174959527417702,0.1251541467519904,-0.01768410835472901,1.7932434526244636,4.897959963042544,-1.3206553334003652
2003-10-22 21:14:00,0.461,-0.586,-0.094934912109375,0.08204579870818074,0.12547504245584806,0.015146241362214903,1.366286221154395,3.6740374099671325,-1.3216954613207796
2003-10-22 21:24:00,0.583,-0.735,-0.0948064208984375,0.08168716958273155,0.1251434704968973,0.022166376888242908,1.4489597519946154,4.658652965952821,-1.319989398512984
2003-10-22 21:34:00,0.571,-0.718,-0.0948877197265625,0.08313994914834168,0.12615768602492702,0.025438266964986415,1.4409500852785246,4.526081747307717,-1.3295470308325992
2003-10-22 21:44:00,0.474,-0.664,-0.095076611328125,0.08383327419115412,0.12675728105628195,-0.022326099750257945,1.256085877960289,3.739430161724103,-1.3332120201341815
2003-10-22 21:54:00,0.469,-0.603,-0.094719091796875,0.08206767241604855,0.12532615359688745,0.014740470239330243,1.195196566666211,3.7422356510560606,-1.323135085222832
2003-10-22 22:04:00,0.544,-0.935,-0.09492180175781251,0.08371041362184112,0.12655990959926228,-0.0492339091241138,1.7514891311128187,4.298359581027791,-1.333307072301183
2003-10-22 22:14:00,0.496,-0.713,-0.0955670654296875,0.08249514888981598,0.12624716803367686,-0.00207378310845453,1.4037280718668388,3.9288009998583915,-1.321032172182392
2003-10-22 22:24:00,0.42,-0.598,-0.0947765625,0.0819472552790496,0.12529080372496168,0.019852455121198483,1.183073781591193,3.3522013389105862,-1.3219597801403875
2003-10-22 22:34:00,0.632,-0.703,-0.09483774414062499,0.08270242704383209,0.1258321189838618,0.01214785005020822,1.639003719200164,5.022565026351144,-1.3268147626674722
2003-10-22 22:44:00,0.466,-0.603,-0.0948947265625,0.08319362874810418,0.12619833604105582,0.0051208293651994995,1.2192846635813748,3.6926001928297794,-1.3298772293520282
2003-10-22 22:54:00,0.664,-0.635,-0.09555063476562499,0.08270348497493969,0.12637097468243053,0.04543980844473069,1.7700715327709027,5.254371121759786,-1.3225550514908078
2003-10-22 23:04:00,0.623,-0.784,-0.0947133544921875,0.08276298626017456,0.12577823414474507,-0.015328303976689309,1.494232189010547,4.953162240161952,-1.3279883794541347
2003-10-22 23:14:00,0.493,-0.833,-0.0951756591796875,0.08261283890939589,0.1260282533001343,0.01104539386120158,1.592257627754452,3.911821255079432,-1.324164753744426
2003-10-22 23:24:00,0.481,-0.747,-0.0949560302734375,0.08587514873754591,0.12802737525028215,-0.0270289603327331,1.2757855801418003,3.7570089917073415,-1.348280618741239
2003-10-22 23:34:00,0.591,-0.679,-0.09492114257812499,0.08287715163720256,0.1260098324769118,-0.01874988098418019,1.6734251907250188,4.69011019523644,-1.3275212355687693
2003-10-22 23:44:00,0.496,-0.566,-0.09461015625,0.08320274144148436,0.12599051090415747,0.07294222173270992,1.3581991562461342,3.936804418368565,-1.3316806133501917
2003-10-22 23:54:00,0.598,-0.789,-0.09523037109375002,0.08370488505099281,0.12678785550175686,-0.019747957773700864,1.4076066813976729,4.71654006319015,-1.3313804624045822
2003-10-23 00:04:00,0.596,-0.637,-0.0950462646484375,0.0835154209764276,0.12652449439007477,0.04446609545781695,1.6150321926310127,4.710550339466548,-1.331188499180591
2003-10-23 00:14:00,0.652,-0.715,-0.09574501953125,0.08412995969344142,0.12745503553796678,-0.011316257642624552,1.6904932748246146,5.115529545364882,-1.3311923289792322
2003-10-23 00:24:00,0.503,-0.562,-0.09497775878906249,0.08136758610114873,0.12506517138966614,0.07076663848520408,1.2837662674948742,4.021903095889107,-1.3167837711081942
2003-10-23 00:34:00,0.549,-0.569,-0.09498156738281249,0.08247100883704774,0.12578870930909672,0.030356761121397152,1.400681547751395,4.364461667628366,-1.3243486370583832
2003-10-23 00:44:00,0.493,-0.649,-0.0950098876953125,0.08362440297167761,0.12656914633397406,0.0060899818965526485,1.314082288072302,3.8951040935295262,-1.332168150117902
2003-10-23 00:54:00,0.535,-0.654,-0.094506787109375,0.08792526080936759,0.12908212717739287,0.03710922387893571,1.162506006816269,4.144648153069007,-1.365850338642906
2003-10-23 01:04:00,0.525,-0.872,-0.0949654541015625,0.08421873447831357,0.12692934863891187,-0.04738565977576435,1.503379827269323,4.136159254180986,-1.3365844436774346
2003-10-23 01:14:00,0.425,-0.608,-0.09526584472656249,0.08095495466975737,0.12501650232866135,-0.001460780682251517,1.1748761949040514,3.3995511959109117,-1.3122909127346838
2003-10-23 01:24:00,0.513,-0.676,-0.0948868896484375,0.08275219987492057,0.12590187141415307,-0.039225739486845365,1.377134318203403,4.074601864435288,-1.3268626664930026
2003-10-23 01:34:00,0.476,-0.542,-0.09507907714843751,0.08191910006387511,0.12550141843928872,0.03865187999052211,1.100394497794431,3.79278581803651,-1.3199688322947838
2003-10-23 01:44:00,0.552,-0.664,-0.09443261718750001,0.08355349837140735,0.12608939622285353,0.013484876223403518,1.5031914036948324,4.377846325985902,-1.3352314060352435
2003-10-23 01:54:00,0.432,-0.759,-0.09514121093749998,0.08346903434930751,0.12656523858919805,-0.023108484116388335,1.2417067818358918,3.4132594764204858,-1.3302882877152056
2003-10-23 02:04:00,0.464,-0.632,-0.094866650390625,0.08250568470477987,0.12572471186615672,-0.051896015182533076,1.200562656315677,3.690603009645092,-1.3252782863995924
2003-10-23 02:14:00,0.513,-0.591,-0.09465437011718751,0.08361167927332153,0.12629406960186834,-0.003229933323399018,1.2766787436041325,4.06194844791359,-1.3342655964590866
2003-10-23 02:24:00,0.627,-0.605,-0.09506416015625,0.08321952169362387,0.12634284411003457,0.008905895270081603,1.2836329321172668,4.962687079087225,-1.3290270897294427
2003-10-23 02:34:00,0.498,-0.696,-0.09514570312500001,0.08405724949694567,0.12695729012398224,-0.044657235572161794,1.3627498007649006,3.9225789989190054,-1.3343460183082465
2003-10-23 02:44:00,0.508,-0.737,-0.09503923339843749,0.08230458330800865,0.12572324739889373,-0.01798953721685121,1.430196917504829,4.040621050681435,-1.3228562868538531
2003-10-23 02:54:00,0.486,-0.603,-0.09467192382812499,0.08218485524244429,0.12536729514273748,0.008276271627228559,1.082960273815364,3.8766091223924275,-1.324228874553551
2003-10-23 03:04:00,0.725,-0.754,-0.09519287109374999,0.0833285644747483,0.12651151268480224,0.02805670934588278,1.4763701453110416,5.7307037487276355,-1.329001964445513
2003-10-23 03:14:00,0.466,-0.696,-0.09513281250000001,0.08259389147779654,0.12598347660289871,-0.014313601018536506,1.2018687892057551,3.6988977647349506,-1.3242904660565848
2003-10-23 03:24:00,0.425,-0.615,-0.09498757324218751,0.08258277136125738,0.1258665431889505,-0.02650953851347251,1.4190653081745426,3.37659229555539,-1.325084312534563
2003-10-23 03:34:00,0.483,-0.632,-0.09478193359375,0.08244290061541287,0.12561958788093122,-0.006541435451755753,1.2464297870749501,3.8449417654340063,-1.3253537158184192
2003-10-23 03:44:00,0.542,-0.854,-0.0946484130859375,0.08515038660794312,0.12731352411606384,-0.005900431893877911,1.4353059301161109,4.257206795296094,-1.3451205357290834
2003-10-23 03:54:00,0.483,-0.725,-0.09470043945312501,0.0843351365332715,0.12680857559230765,0.02854660066204151,1.3798186141083395,3.8088906664550475,-1.339049494644379
2003-10-23 04:04:00,0.422,-0.627,-0.0949201904296875,0.08242174369751816,0.12571006535765766,-0.01620909458443566,1.303741053862569,3.356930877407214,-1.324376455510568
2003-10-23 04:14:00,0.459,-0.652,-0.09487250976562499,0.08245625901292399,0.12569670547623008,0.014637611505123875,1.4302709228974875,3.651647020190194,-1.3249012362670052
2003-10-23 04:24:00,0.479,-0.784,-0.09449633789062502,0.08250649399930005,0.125446057062077,-0.00972301640438071,1.5342369884741425,3.8183742974318173,-1.3275229481091089
2003-10-23 04:34:00,0.486,-0.825,-0.0956712890625,0.08310848421102172,0.12672745192069673,-0.03327409976532941,1.664841301970661,3.8350017508765832,-1.3246131954792457
2003-10-23 04:44:00,0.557,-0.879,-0.09505522460937499,0.08278397183555099,0.12604965055206174,-0.00442463092565943,1.627036425171287,4.418893646753465,-1.3260675683010261
2003-10-23 04:54:00,0.593,-0.874,-0.09452490234375,0.08342036188053219,0.12607039320541816,-0.03834638363460188,1.4397415683565074,4.703721349022607,-1.3337267754792232
2003-10-23 05:04:00,0.522,-0.625,-0.09471728515624998,0.08165784300574813,0.12505680564716132,0.014369142031121022,1.1162530212814623,4.174103098977157,-1.32031661845947
2003-10-23 05:14:00,0.549,-0.781,-0.09566511230468751,0.08375013780175598,0.12714451640459296,0.015690321703457216,1.4420031156282676,4.317921177607059,-1.329058350965454
2003-10-23 05:24:00,0.566,-0.642,-0.0952538818359375,0.08257554566742922,0.12606290602081988,-0.017816386463251857,1.4702587115314012,4.489821929906347,-1.3234411405715405
2003-10-23 05:34:00,0.483,-0.776,-0.09552839355468751,0.08200884194368709,0.12590059545738233,0.01826716183021103,1.2933817156884189,3.8363599333689944,-1.3179389998357665
2003-10-23 05:44:00,0.54,-0.601,-0.094451806640625,0.08274412086363746,0.1255689697421675,0.02913687930246703,1.2742719917651346,4.300425504077874,-1.329450163086225
2003-10-23 05:54:00,0.557,-0.693,-0.0943567138671875,0.08250859784779234,0.12534229919613504,0.0045518823194528315,1.4979360764452805,4.443831041653457,-1.328387711472885
2003-10-23 06:04:00,0.603,-0.691,-0.0951273193359375,0.0819424360868532,0.12555319902787349,0.02796068312804109,1.5670384821889307,4.802745009039003,-1.3198437620689012
2003-10-23 06:14:00,0.603,-0.691,-0.095206884765625,0.08305760211524826,0.1263437681641095,0.014273591927804832,1.5405130019164854,4.772692858240192,-1.3270444514084831
2003-10-23 06:24:00,0.493,-0.623,-0.094294140625,0.0832988640634454,0.12581699530903506,-0.029762847145326597,1.289353663991136,3.9183895529302717,-1.3343034304686954
2003-10-23 06:34:00,0.574,-0.642,-0.09484567871093749,0.08187381363293786,0.1252950935736624,0.033984090821650756,1.2381298479035925,4.581184974035228,-1.3210416676496777
2003-10-23 06:44:00,0.603,-0.703,-0.09463344726562502,0.08290143326460801,0.12580925716914923,-0.01736254263026229,1.3425463835873854,4.792970037087754,-1.329437538252383
2003-10-23 06:54:00,0.598,-0.784,-0.094466650390625,0.08373415280526296,0.12623464344259117,0.01165861389165893,1.8006568838638541,4.7372098790927994,-1.3362879166415205
2003-10-23 07:04:00,0.552,-0.737,-0.09507597656250001,0.08297370721375892,0.1261899731601995,0.0013145092067470448,1.2901177136430233,4.374357060043354,-1.3272540311720713
2003-10-23 07:14:00,0.579,-0.701,-0.0952543701171875,0.08492151856843108,0.12761223795689497,-0.007009475304756879,1.46532774189029,4.537182399352446,-1.3396995623392285
2003-10-23 07:24:00,0.618,-0.623,-0.0944131103515625,0.0842890012245277,0.12656341367339954,0.0025319188223784064,1.491087644825062,4.882927712385875,-1.3405279542440682
2003-10-23 07:34:00,0.613,-0.652,-0.0944974365234375,0.08181785516102724,0.12499505390605088,0.06443973307841387,1.6683150506999178,4.90419405283624,-1.3227348646124308
2003-10-23 07:44:00,0.552,-0.684,-0.09473437500000001,0.08449448734421847,0.12693993027584938,0.047238746365637546,1.4352931435364011,4.348513496111628,-1.339956380942497
2003-10-23 07:54:00,0.503,-0.667,-0.09453017578125,0.0814954717717682,0.1248090698076466,0.042015492340701364,1.341996683259505,4.030155827418746,-1.3203092956947868
2003-10-23 08:04:00,0.557,-0.742,-0.09585883789062499,0.08343715320024161,0.12708463861180766,0.013838725372333266,1.4725068838761413,4.382905802654958,-1.325747749589989
2003-10-23 08:14:00,0.562,-0.862,-0.09468332519531249,0.08379861981037512,0.12643958759630403,-0.007972535899944639,1.5632078009449737,4.444810448088079,-1.335394456579179
2003-10-23 08:24:00,0.586,-0.64,-0.0948104736328125,0.08260392559269568,0.12574684030495434,0.038566173054552594,1.1180305166423405,4.660156856258693,-1.3262969320452294
2003-10-23 08:34:00,0.564,-0.706,-0.0944348876953125,0.0837479083894662,0.1262200021408243,-0.02155276627460154,1.435648031584444,4.468388452178461,-1.336582329065337
2003-10-23 08:44:00,0.422,-0.73,-0.0950942138671875,0.0826959315260513,0.12602126663208352,0.0030880284211832793,1.1945503236156796,3.348641156194853,-1.325225389718138
2003-10-23 08:54:00,0.61,-0.588,-0.09494089355468749,0.08549176745955926,0.12775929372765435,0.046103769600818155,1.2601580816550007,4.7746037270708666,-1.345671911693805
2003-10-23 09:04:00,0.544,-0.784,-0.09534643554687501,0.08369506403446819,0.12686857569172466,0.010347579532123844,1.5751784824937944,4.287901846725657,-1.33060638254644
2003-10-23 09:14:00,0.491,-0.71,-0.0953842041015625,0.08183997947391226,0.12568120429206864,-0.002423566407128491,1.2275354118249187,3.9067098598050713,-1.3176312102813872
2003-10-23 09:24:00,0.647,-0.728,-0.095235546875,0.0845489996927833,0.12735057209486977,0.038356642582798806,1.4537969629740806,5.080464024284222,-1.3372167879922177
2003-10-23 09:34:00,0.498,-0.635,-0.0950540771484375,0.08344902585406253,0.12648655061053551,-0.03395896344510061,1.3894597988595576,3.9371774911736725,-1.3306799077435965
2003-10-23 09:44:00,0.518,-0.649,-0.09506179199218749,0.0837849945151438,0.1267142384176831,-0.01921511255665034,1.3011647574495093,4.087938391678899,-1.332967070809026
2003-10-23 09:54:00,0.574,-0.623,-0.09393984375,0.0840980324320194,0.1260833083114717,-0.00941971547073852,1.4679084537913374,4.552545516826152,-1.342170726268338
2003-10-23 10:04:00,0.461,-0.579,-0.09488303222656251,0.08176399917749878,0.12525165926810736,0.009613746335457607,1.3563886383957344,3.6805899633888823,-1.3200638336370867
2003-10-23 10:14:00,0.405,-0.61,-0.09514150390625,0.08263406221453784,0.12601637709013014,-0.02128939722625468,1.1280328561232027,3.2138679856693044,-1.3245152947582524
2003-10-29 14:39:00,0.381,-0.762,-0.11597194824218748,0.09269956723251248,0.14846714366829936,0.00325486949606725,0.8745143434153668,2.566224355007585,-1.280198754256083
2003-10-29 14:49:00,0.576,-0.771,-0.11673447265625,0.09142058272345974,0.14827156168955452,0.00918093568311649,0.8477831676038665,3.884763830882198,-1.2701608900583492
2003-10-29 14:59:00,0.51,-0.767,-0.117135302734375,0.09208083753122216,0.1489944723243219,0.010661479309468463,0.8434419035348428,3.4229457780813757,-1.2719860609588656
2003-10-29 15:09:00,0.425,-0.664,-0.11616103515625001,0.09102776338931738,0.14757790315626523,-0.0002998455012938178,0.5767582325602776,2.8798349272518253,-1.2704596077140318
2003-10-29 15:19:00,0.486,-0.691,-0.11663222656249998,0.09244078277101397,0.14882259897877362,0.007308311856718662,0.7767979305424331,3.2656330647022065,-1.2759989529911246
2003-10-29 15:29:00,0.515,-0.715,-0.11837578125,0.09433654164636901,0.15136707504028082,-0.002963851220363188,0.8028039531664759,3.40232510843558,-1.278699692132176
